Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/31/2009,Kansas State,30,Oklahoma,42,28.0
10/31/2009,Texas,41,Oklahoma State,14,-9.5
10/31/2009,Hawaii,21,Nevada-Reno,31,29.0
10/31/2009,Nevada-Las Vegas,0,Texas Christian,41,35.0
10/31/2009,Air Force,34,Colorado State,16,-7.0
10/31/2009,Penn State,34,Northwestern,13,-17.0
10/31/2009,Louisiana Tech,34,Idaho,35,3.0
10/31/2009,Utah State,27,Fresno State,31,17.0
10/31/2009,Mississippi State,31,Kentucky,24,4.0
10/31/2009,Kansas,21,Texas Tech,42,6.5
10/31/2009,New Mexico,20,San Diego State,23,16.0
10/31/2009,Washington State,14,Notre Dame,40,27.5
10/31/2009,South Carolina,13,Tennessee,31,6.0
10/31/2009,Southern Cal,20,Oregon,47,-3.0
10/31/2009,Southern Miss,43,Houston,50,7.0
10/31/2009,Wyoming,10,Utah,22,17.5
10/31/2009,Tulane,0,Louisiana State,42,36.0
10/31/2009,Michigan State,34,Minnesota,42,-3.5
10/31/2009,Arkansas State,13,Louisville,21,3.0
10/31/2009,UL-Lafayette,17,Florida Intl,20,4.5
10/31/2009,Western Kentucky,49,North Texas,68,13.5
10/31/2009,Middle Tennessee,27,Florida Atlantic,20,2.5
10/31/2009,UL-Monroe,21,Troy,42,14.0
10/31/2009,Coastal Carolina,3,Clemson,49, 
11/01/2009,Marshall,20,U-C-F,21,7.0
11/03/2009,Bowling Green,30,Buffalo,29,3.0
11/05/2009,Eastern Michigan,6,Northern Illinois,50,21.0
11/05/2009,Miami-Ohio,32,Temple,34,17.5
11/05/2009,Virginia Tech,16,East Carolina,3,-13.0
11/06/2009,Boise State,45,Louisiana Tech,35,-20.5
11/07/2009,Western Michigan,14,Michigan State,49,20.5
11/07/2009,Connecticut,45,Cincinnati,47,16.0
11/07/2009,Syracuse,10,Pittsburgh,37,21.5
11/07/2009,Northwestern,17,Iowa,10,14.0
11/07/2009,Illinois,35,Minnesota,32,6.5
11/07/2009,Louisville,9,West Virginia,17,17.5
11/07/2009,Maryland,31,No Carolina State,38,6.5
11/07/2009,Wake Forest,27,Georgia Tech,30,14.0
11/07/2009,Duke,6,North Carolina,19,10.0
11/07/2009,Wisconsin,31,Indiana,28,-13.5
11/07/2009,South Carolina,16,Arkansas,33,7.5
11/07/2009,Oklahoma State,34,Iowa State,8,-8.0
11/07/2009,Baylor,40,Missouri,32,15.0
11/07/2009,Vanderbilt,3,Florida,27,34.5
11/07/2009,Brigham Young,52,Wyoming,0,-14.0
11/07/2009,Navy,23,Notre Dame,21,13.0
11/07/2009,Rice,28,S-M-U,31,19.0
11/07/2009,UTEP,38,Tulane,45,-7.0
11/07/2009,Louisiana State,15,Alabama,24,7.0
11/07/2009,U-C-F,3,Texas,35,35.5
11/07/2009,Kent State,20,Akron,28,-4.0
11/07/2009,Army,7,Air Force,35,17.0
11/07/2009,Kansas,10,Kansas State,17,-1.0
11/07/2009,Oklahoma,3,Nebraska,10,-4.5
11/07/2009,Ohio State,24,Penn State,7,5.5
11/07/2009,Texas Christian,55,San Diego State,12,-24.5
11/07/2009,Fresno State,31,Idaho,21,-8.0
11/07/2009,New Mexico,14,Utah,45,27.5
11/07/2009,Washington State,7,Arizona,48,32.5
11/07/2009,Oregon State,31,California,14,6.5
11/07/2009,Washington,23,U.C.L.A.,24,5.0
11/07/2009,Oregon,42,Stanford,51,-7.0
11/07/2009,Texas A+M,34,Colorado,35,-3.0
11/07/2009,Virginia,17,Miami-Florida,52,14.5
11/07/2009,Memphis,28,Tennessee,56,25.5
11/07/2009,Florida State,24,Clemson,40,8.5
11/07/2009,Houston,46,Tulsa,45,-2.0
11/07/2009,Southern Cal,14,Arizona State,9,-10.5
11/07/2009,Purdue,38,Michigan,36,7.0
11/07/2009,Colorado State,16,Nevada-Las Vegas,35,1.0
11/07/2009,Utah State,36,Hawaii,49,-2.0
11/07/2009,Florida Atlantic,29,U-A-B,56,7.0
11/07/2009,UL-Monroe,33,North Texas,6,-3.0
11/07/2009,Troy,40,Western Kentucky,20,-24.0
11/07/2009,UL-Lafayette,21,Arkansas State,18,13.5
11/07/2009,Florida Intl,21,Middle Tennessee,48,12.5
11/07/2009,Tennessee Tech,0,Georgia,38, 
11/07/2009,Northern Arizona,14,Mississippi,38, 
11/07/2009,Furman,31,Auburn,63, 
11/07/2009,Eastern Kentucky,12,Kentucky,37, 
11/08/2009,Nevada-Reno,62,San Jose State,7,-13.5
11/10/2009,Ohio,27,Buffalo,24,1.0
11/11/2009,Toledo,28,Central Michigan,56,17.5
11/12/2009,Bowling Green,35,Miami-Ohio,14,-4.5
11/12/2009,Ball State,20,Northern Illinois,26,16.0
11/12/2009,South Florida,0,Rutgers,31,1.5
11/13/2009,Temple,56,Akron,17,-6.0
11/13/2009,West Virginia,21,Cincinnati,24,10.0
11/14/2009,Boston College,14,Virginia,10,-4.5
11/14/2009,Northwestern,21,Illinois,16,6.5
11/14/2009,Syracuse,9,Louisville,10,7.0
11/14/2009,Iowa,24,Ohio State,27,16.5
11/14/2009,Michigan,24,Wisconsin,45,8.5
11/14/2009,Indiana,20,Penn State,31,24.0
11/14/2009,Michigan State,40,Purdue,37,-3.0
11/14/2009,Florida State,41,Wake Forest,28,4.5
11/14/2009,Clemson,43,No Carolina State,23,-8.0
11/14/2009,Georgia Tech,49,Duke,10,-14.0
11/14/2009,Kentucky,24,Vanderbilt,13,-3.5
11/14/2009,Texas,47,Baylor,14,-23.0
11/14/2009,Virginia Tech,36,Maryland,9,-20.0
11/14/2009,Western Michigan,35,Eastern Michigan,14,-13.5
11/14/2009,Tennessee,17,Mississippi,42,5.5
11/14/2009,Brigham Young,24,New Mexico,19,-27.5
11/14/2009,Nebraska,31,Kansas,17,-3.5
11/14/2009,U-A-B,31,Memphis,21,-1.5
11/14/2009,Colorado,10,Iowa State,17,4.5
11/14/2009,U.C.L.A.,43,Washington State,7,-17.5
11/14/2009,Idaho,25,Boise State,63,32.0
11/14/2009,UTEP,31,S-M-U,35,6.5
11/14/2009,Notre Dame,22,Pittsburgh,27,5.5
11/14/2009,Stanford,55,Southern Cal,21,11.5
11/14/2009,Arizona,16,California,24,3.0
11/14/2009,Arizona State,21,Oregon,44,21.0
11/14/2009,Missouri,38,Kansas State,12,-1.5
11/14/2009,Texas A+M,10,Oklahoma,65,19.5
11/14/2009,San Jose State,9,Utah State,24,12.5
11/14/2009,Fresno State,14,Nevada-Reno,52,7.0
11/14/2009,Tulane,20,Rice,28,3.0
11/14/2009,Nevada-Las Vegas,17,Air Force,45,17.0
11/14/2009,Washington,21,Oregon State,48,13.5
11/14/2009,Florida,24,South Carolina,14,-16.5
11/14/2009,Alabama,31,Mississippi State,3,-11.0
11/14/2009,Southern Miss,27,Marshall,20,-3.0
11/14/2009,Miami-Florida,24,North Carolina,33,-3.0
11/14/2009,Texas Tech,17,Oklahoma State,24,4.5
11/14/2009,Utah,28,Texas Christian,55,20.0
11/14/2009,Auburn,24,Georgia,31,4.0
11/14/2009,Houston,32,U-C-F,37,-4.0
11/14/2009,Louisiana Tech,16,Louisiana State,24,22.5
11/14/2009,Wyoming,30,San Diego State,27,7.0
11/14/2009,New Mexico State,6,Hawaii,24,19.0
11/14/2009,Arkansas State,18,Florida Atlantic,35,-3.0
11/14/2009,Western Kentucky,18,UL-Monroe,21,22.0
11/14/2009,Troy,20,Arkansas,56,14.0
11/14/2009,North Texas,28,Florida Intl,35,3.5
11/14/2009,UL-Lafayette,17,Middle Tennessee,34,14.0
11/14/2009,South Dakota State,13,Minnesota,16, 
11/14/2009,Delaware,18,Navy,35, 
11/14/2009,Virginia Military,17,Army,22, 
11/15/2009,East Carolina,44,Tulsa,17,4.0
11/18/2009,Central Michigan,35,Ball State,3,-15.0
11/18/2009,Buffalo,42,Miami-Ohio,17,-4.5
11/19/2009,Colorado,28,Oklahoma State,31,17.0
11/20/2009,Akron,20,Bowling Green,36,12.0
11/20/2009,Eastern Michigan,21,Toledo,47,16.0
11/20/2009,Boise State,52,Utah State,21,-23.0
11/21/2009,Ohio State,21,Michigan,10,-10.0
11/21/2009,Northern Illinois,31,Ohio,38,1.5
11/21/2009,Virginia,21,Clemson,34,21.0
11/21/2009,Wisconsin,31,Northwestern,33,-7.0
11/21/2009,Minnesota,0,Iowa,12,12.5
11/21/2009,Louisville,22,South Florida,34,13.0
11/21/2009,Rutgers,13,Syracuse,31,-10.0
11/21/2009,Purdue,38,Indiana,21,-2.5
11/21/2009,Maryland,26,Florida State,29,17.0
11/21/2009,North Carolina,31,Boston College,13,2.5
11/21/2009,No Carolina State,10,Virginia Tech,38,21.0
11/21/2009,Iowa State,24,Missouri,34,15.0
11/21/2009,Vanderbilt,16,Tennessee,31,17.0
11/21/2009,Kentucky,34,Georgia,27,9.5
11/21/2009,Kent State,13,Temple,47,10.5
11/21/2009,Texas Christian,45,Wyoming,10,-30.5
11/21/2009,Mississippi State,21,Arkansas,42,12.0
11/21/2009,Connecticut,33,Notre Dame,30,6.5
11/21/2009,Oregon State,42,Washington State,10,-31.0
11/21/2009,Penn State,42,Michigan State,14,-3.0
11/21/2009,Arizona State,13,U.C.L.A.,23,4.5
11/21/2009,California,34,Stanford,28,7.0
11/21/2009,Louisiana State,23,Mississippi,25,4.5
11/21/2009,Air Force,21,Brigham Young,38,9.5
11/21/2009,U-A-B,21,East Carolina,37,14.0
11/21/2009,Kansas State,3,Nebraska,17,16.5
11/21/2009,Oklahoma,13,Texas Tech,41,-6.0
11/21/2009,Baylor,3,Texas A+M,38,5.5
11/21/2009,UTEP,29,Rice,30,-6.5
11/21/2009,San Diego State,7,Utah,38,20.0
11/21/2009,Louisiana Tech,28,Fresno State,30,9.0
11/21/2009,Colorado State,27,New Mexico,29,-4.0
11/21/2009,Oregon,44,Arizona,41,-5.5
11/21/2009,S-M-U,31,Marshall,34,3.5
11/21/2009,Tulsa,34,Southern Miss,44,8.5
11/21/2009,Kansas,20,Texas,51,27.5
11/21/2009,Duke,16,Miami-Florida,34,19.5
11/21/2009,Memphis,14,Houston,55,22.0
11/21/2009,Tulane,0,U-C-F,49,22.0
11/21/2009,Nevada-Reno,63,New Mexico State,20,-30.0
11/21/2009,Hawaii,17,San Jose State,10,-2.5
11/21/2009,Florida Intl,3,Florida,62,47.5
11/21/2009,Army,17,North Texas,13,1.0
11/21/2009,Florida Atlantic,21,Troy,47,16.5
11/21/2009,UL-Monroe,17,UL-Lafayette,21,-3.5
11/21/2009,Arkansas State,14,Middle Tennessee,38,10.0
11/21/2009,Chattanooga,0,Alabama,45, 
11/24/2009,Ball State,22,Western Michigan,17,10.0
11/26/2009,Texas,49,Texas A+M,39,-20.5
11/27/2009,Pittsburgh,16,West Virginia,19,-1.0
11/27/2009,Rutgers,34,Louisville,14,-3.5
11/27/2009,Eastern Michigan,21,Akron,28,15.5
11/27/2009,Buffalo,9,Kent State,6,-3.0
11/27/2009,Wyoming,17,Colorado State,16,3.0
11/27/2009,Temple,17,Ohio,35,-2.0
11/27/2009,Alabama,26,Auburn,21,-10.0
11/27/2009,Memphis,30,Tulsa,33,16.5
11/27/2009,Illinois,36,Cincinnati,49,18.5
11/27/2009,Nebraska,28,Colorado,20,-10.0
11/27/2009,Toledo,24,Bowling Green,38,7.5
11/27/2009,Northern Illinois,31,Central Michigan,45,13.5
11/27/2009,Nevada-Reno,33,Boise State,44,13.5
11/28/2009,Virginia Tech,42,Virginia,13,-14.0
11/28/2009,Syracuse,31,Connecticut,56,13.5
11/28/2009,Wake Forest,45,Duke,34,-3.5
11/28/2009,Clemson,17,South Carolina,34,-3.0
11/28/2009,North Carolina,27,No Carolina State,28,-6.0
11/28/2009,Missouri,41,Kansas,39,-3.0
11/28/2009,Tennessee,30,Kentucky,24,-3.0
11/28/2009,Mississippi,27,Mississippi State,41,-7.5
11/28/2009,New Mexico,10,Texas Christian,51,44.5
11/28/2009,Southern Miss,20,East Carolina,25,6.5
11/28/2009,U-C-F,34,U-A-B,27,-3.0
11/28/2009,Marshall,21,UTEP,52,2.0
11/28/2009,Tulane,21,S-M-U,26,20.0
11/28/2009,Baylor,13,Texas Tech,20,20.5
11/28/2009,Oklahoma State,0,Oklahoma,27,7.5
11/28/2009,Florida State,10,Florida,37,25.0
11/28/2009,Georgia,30,Georgia Tech,24,9.0
11/28/2009,Utah,23,Brigham Young,26,7.5
11/28/2009,Rice,14,Houston,73,30.0
11/28/2009,Utah State,52,Idaho,49,3.0
11/28/2009,Washington State,0,Washington,30,24.5
11/28/2009,Arizona,20,Arizona State,17,-3.5
11/28/2009,Boston College,19,Maryland,17,-5.0
11/28/2009,Miami-Florida,31,South Florida,10,-3.5
11/28/2009,Arkansas,30,Louisiana State,33,3.5
11/28/2009,New Mexico State,10,San Jose State,13,11.0
11/28/2009,Notre Dame,38,Stanford,45,10.0
11/28/2009,San Diego State,24,Nevada-Las Vegas,28,6.0
11/28/2009,U.C.L.A.,7,Southern Cal,28,13.0
11/28/2009,Navy,17,Hawaii,24,-9.5
11/28/2009,Western Kentucky,23,Florida Atlantic,29,12.0
11/28/2009,Middle Tennessee,38,UL-Monroe,19,-3.5
11/28/2009,North Texas,26,Arkansas State,30,7.5
11/28/2009,Troy,48,UL-Lafayette,31,-11.0
12/03/2009,Oregon State,33,Oregon,37,9.5
12/03/2009,Arkansas State,24,Western Kentucky,20,-6.5
12/04/2009,Ohio,10,Central Michigan,20,13.5
12/05/2009,South Florida,27,Connecticut,29,7.0
12/05/2009,West Virginia,24,Rutgers,21,1.5
12/05/2009,Fresno State,53,Illinois,52,2.0
12/05/2009,San Jose State,20,Louisiana Tech,55,24.0
12/05/2009,New Mexico State,7,Boise State,42,46.0
12/05/2009,Arizona,21,Southern Cal,17,7.0
12/05/2009,California,10,Washington,42,-6.5
12/05/2009,Cincinnati,45,Pittsburgh,44,1.5
12/05/2009,Wisconsin,51,Hawaii,10,-12.0
12/05/2009,Florida Atlantic,28,Florida Intl,21,2.5
12/05/2009,Houston,32,East Carolina,38,-1.0
12/05/2009,Florida,13,Alabama,32,-4.5
12/05/2009,Georgia Tech,39,Clemson,34,-1.0
12/05/2009,Texas,13,Nebraska,12,-14.0
12/12/2009,Army,3,Navy,17,15.0
